0,1,2,3
-0.1599999794878658,-0.1599999823923365,-0.1599999853003264,-0.1599999840668324
-0.1599999828691406,-0.15999998646309127,-0.15999998777344215,-0.15999998575613977
-0.15999999149675825,-0.15999999151625807,-0.15999999245167357,-0.159999991282956
-0.15999999407290438,-0.15999999316414815,-0.1599999938406219,-0.15999999316867486
-0.15999999316632796,-0.15999999034501444,-0.15999998951401365,-0.15999998829173936
-0.15999998882541447,-0.15999997784983772,-0.15999998106789068,-0.15999998233747295
-0.15999998317625472,-0.15999996989678883,-0.1599999655010913,-0.15999996592159427
-0.15999995992474905,-0.15999993503959975,-0.1599999387171136,-0.15999992983689526
-0.15999992437512847,-0.15999991460287893,-0.15999988203086046,-0.1599998988127217
-0.1599998095272256,-0.15999980074659487,-0.1599997938590684,-0.15999982024014686
-0.15999979426297598,-0.25,-0.25,-0.2575
0.0,0.0,0.0,0.0
-0.25,-0.28185451140645457,-0.1599998782708691,-0.28955299987881994
-0.15999991304738684,-0.15999991489539336,-0.1599999199012705,-0.15999993505119353
-0.1599999289587019,-0.15999992720710243,-0.15999993297372186,-0.15999993381990035
-0.15999997394524995,-0.1599999670598735,-0.15999997689081996,-0.15999997895843637
-0.15999997850756414,-0.15999998082821779,-0.15999998603505192,-0.1599999854465652
-0.28478718519210816,-0.2575,-0.25,-0.1599999905397009
-0.25,-0.25,-0.25,-0.15999999435880688
-0.25,-0.263125,-0.2845476531982422,-0.15999999150259575
-0.2575,-0.25,-0.2719140625,-0.15999998491526288
-0.26875,-0.28339554589385213,-0.25,-0.15999997859197035
-0.31264097292473175,-0.25,-0.263125,-0.15999993378979083
-0.25,-0.2575,-0.25,-0.1599998531079017
-0.15999968821898589,-0.15999981600205088,-0.15999966136097848,-0.15999977579942853
-0.15999959266073566,-0.15999966347334743,-0.15999963547769783,-0.1599997304188249
-0.25,-0.15999972065303425,-0.27395751953124997,-0.2683984375
-0.15999984071378281,-0.15999976807285632,-0.15999984457021726,-0.1599998257730805
-0.15999983330321724,-0.15999983885575733,-0.15999991375758432,-0.15999986282840226
-0.15999990499422267,-0.15999990077087003,-0.15999992629690862,-0.1599998952132865
-0.15999995286427227,-0.15999994466983386,-0.15999995061551914,-0.159999955905262
-0.15999996567784322,-0.44734375,-0.25,-0.270595703125
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.2914740001727071,-0.25890625,-0.15999937265675646,-0.25
-0.1599995174977567,-0.15999939244796335,-0.15999928637996874,-0.15999957371388476
-0.15999952982546617,-0.15999949744227124,-0.15999960175634703,-0.15999964686808688
-0.15999967792285766,-0.15999963406875237,-0.15999974328951855,-0.15999966374655197
-0.1599998308483605,-0.15999980279541234,-0.1599998557393393,-0.15999978432295547
-0.15999986760887178,-0.1599998668914584,-0.1599998910589113,-0.15999989702063835
-0.15999991485286263,-0.159999882926262,-0.15999989599771325,-0.159999920855319
-0.1599999318382416,-0.25,-0.4375,-0.2599609375
0.0,0.0,0.0,0.0
-0.8772478682958803,-0.8686598863347368,-0.18736239547390132,-0.8778318379544181
-0.4375,0.6763133705084379,-0.4375,-0.4656918312034714
-0.25,2.053070153719952,-0.25,-0.25
0.0,0.0,0.0,0.0
-0.70308450766602,-0.005778378630264425,-0.7204321096768564,-0.6718843846201721
0.0,0.0,0.0,0.0
-0.28349551144987345,-0.2575,-0.15999886881951042,-0.2684049606323242
-0.1599988884796489,-0.15999856534733958,-0.15999862537133575,-0.15999929783831068
-0.15999908473724195,-0.15999909331679046,-0.15999934934025797,-0.15999931740110157
-0.15999958906061063,-0.15999955376798652,-0.15999973156228212,-0.1599995833463978
-0.1599997973100487,-0.15999981993548373,-0.15999985430527056,-0.15999976950250805
-0.15999989081620497,-0.15999988302851148,-0.15999988485829908,-0.15999982334739943
-0.1599998008862885,-0.159999836100215,-0.1599999072223745,-0.1599998996150478
-0.15999986186574114,-0.25890625,-0.25,-0.2575
0.0,0.0,0.0,0.0
-0.49563667901607433,-0.5350926282599388,-0.034985232919841874,-0.5102351958440876
-0.05594066143432749,-0.0621811670979608,0.2829986589804294,-0.04718444634957185
-0.022451171875000002,-0.01,0.9605105209560235,-0.01
0.0,-0.01,0.0,2.5481964748310224
0.7711624205255581,-0.25,-0.2575,-0.263125
0.0,0.0,0.0,0.0
-0.2936477191875454,-0.2761328125,-0.15999734291871556,-0.25890625
-0.15999712139031858,-0.15999748750243561,-0.15999719608023394,-0.15999898967104434
-0.25,-0.2575,-0.272705078125,-0.1599988891912646
-0.263125,-0.263125,-0.25,-0.15999951219080952
-0.2575,-0.25,-0.25,-0.15999982377118613
-0.25,-0.25,-0.28520746052265167,-0.15999986849800374
-0.15999967457005776,-0.15999975057204233,-0.15999967097890097,-0.15999976541408809
-0.15999981824961498,-0.27515228271484377,-0.2575,-0.2882656986505483
0.0,0.0,0.0,0.0
-0.3037591127250037,-0.26453125,-0.058354520441022906,-0.266640625
-0.07284333099710759,-0.07054770627420845,0.1769953482049607,-0.0675780766367353
-0.01,-0.0197265625,-0.01431997047250931,0.37791702346896483
-0.011875,-0.0175,-0.01890625,0.3441682745269767
0.3855558858247018,-0.09624472253623206,-0.09214843749999999,-0.109375
-0.54859375,-0.24922830572341292,-0.5227727920902193,-0.45551662492577316
-0.1947107915116745,-0.19443969952646828,-0.15999308615825722,-0.1952919073364186
-0.15999413085308478,-0.27976395806419746,-0.25,-0.25
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.15999918745248703,-0.1599992857729542,-0.15999938763920396,-0.1599995023400389
-0.159999294242624,-0.25,-0.263125,-0.263125
0.0,0.0,0.0,0.0
-0.46818288880931774,-0.4375,-0.12527481269412497,-0.5458075223272596
-0.11889425319498909,-0.11024702282192027,-0.03772873619521742,-0.11673126199690688
-0.07284385230980406,-0.07286529858388145,-0.07304839774676093,0.10043110751610336
-0.06679832481630722,-0.07210174944878793,-0.059732026536478994,0.22062615419925188
0.17376452691532168,-0.2815018529817462,-0.30457740989718224,-0.2575
0.0,0.0,0.0,0.0
-0.28435181681382976,-0.25,-0.15998283394804516,-0.2575
-0.15998785263858567,-0.15998178210276898,-0.15998611924292824,-0.1599887146791399
-0.25,-0.15998086140269063,-0.2575,-0.269541015625
-0.25,-0.15998768783326694,-0.2575,-0.2575
-0.25,-0.1599910547456312,-0.25890625,-0.25890625
-0.25,-0.15999402930309414,-0.27211181640625,-0.28181894540786745
-0.1599982019833549,-0.1599990229497698,-0.15999888669380266,-0.15999889251205035
-0.15999879299954353,-0.271650390625,-0.3067586902988092,-0.25
0.0,0.0,0.0,0.0
-0.7711243186290395,-0.727932804651925,-0.7657017343589403,-0.31807984686667357
-0.1695440322016929,-0.14423022090159465,-0.08622936265369946,-0.14019906229099768
-0.12174383389627269,-0.12258545182500827,-0.12106437623787655,-0.024844185997244674
-0.130305045182726,-0.1302012792843984,-0.12917844161751946,0.023488467970295017
-0.02613373282304375,-0.25,-0.25890625,-0.2575
0.0,0.0,0.0,0.0
-0.2719140625,-0.25,-0.1599604428861049,-0.2794301001849415
-0.15995864433064066,-0.1599543527496295,-0.15996411579875763,-0.15997935575821576
-0.15996996957395626,-0.15996179517426656,-0.15997665224056998,-0.15998041241519131
-0.15998037723845987,-0.15997469474824305,-0.15998703704979236,-0.1599836203718758
-0.1599832722632925,-0.15998615629503005,-0.15999018355264882,-0.15999166880631033
-0.1599898079439236,-0.15998822852435685,-0.15999062322450724,-0.15999215845349812
-0.1599958432877654,-0.15999633038124128,-0.1599966268976803,-0.15999791540652844
-0.15999700423712085,-0.25,-0.25,-0.25
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.27107722573959603,-0.27077342344011107,-0.12810199783184031,-0.25
-0.14371810834682308,-0.14523113868457993,-0.14522205897480417,-0.11572046014524379
-0.1446913245687689,-0.1458404443068088,-0.1447470752770656,-0.10574985707914605
-0.09547976206838099,-0.25,-0.2575,-0.25
0.0,0.0,0.0,0.0
-0.2575,-0.25,-0.15990800879936576,-0.25
-0.1599068327745024,-0.15991933761760446,-0.1599463560756564,-0.15995078940031937
-0.15993177080960858,-0.15994600097733686,-0.15996319382918323,-0.15995618402065143
-0.15996218974126666,-0.1599632406930218,-0.1599660776811284,-0.1599699551886038
-0.15998007534118544,-0.15997848689521854,-0.15998393035769423,-0.15997954753399804
-0.15998476708364895,-0.15998248890113553,-0.15998824847323664,-0.15998476455513444
-0.15999243216067893,-0.1599945416467829,-0.15999380316357104,-0.1599960022044129
-0.15999415493252572,-0.18185738277307995,-0.18272845698915532,-0.17681011061827923
-0.4187197921097849,-0.2983164638430255,-0.464658203125,-0.39880926012752593
-0.760834879494833,-0.6953884432509796,-0.6667733786442739,-0.6968283486490153
-0.17155884414072595,-0.1856547487476114,-0.1423977454245849,-0.2127490947206125
-0.15243000399304743,-0.1531571669136615,-0.1527319524607656,-0.14110932631508286
-0.15339064028967314,-0.15384425792367795,-0.15360479494386772,-0.145975565854081
-0.13996546528066983,-0.26453125,-0.31245806841046586,-0.26875
0.0,0.0,0.0,0.0
-0.2829521415754614,-0.2599609375,-0.15983804692329812,-0.3062174389515274
-0.15980596802027963,-0.1598713121237473,-0.1598922301873291,-0.15991383792778435
-0.15991475769266977,-0.15988359854702633,-0.15994739727281682,-0.15994244105040217
-0.1599360862176075,-0.1599464924771221,-0.15995395232320975,-0.15995225128700274
-0.15996814552094862,-0.15997412532833044,-0.15997035563415032,-0.15997420397264128
-0.15997863321268316,-0.15997760918247536,-0.15998284650701347,-0.15998154853732158
-0.15998754374471147,-0.15999004803317576,-0.15998389105693683,-0.15999102764129608
-0.15998606258809003,-0.1727627410101737,-0.1782541384876949,-0.1748685419345071
-0.20836106549329514,-0.4375,-0.2575,-0.3090366013282309
0.0,0.0,0.0,0.0
-0.274700949525577,-0.25,-0.149637385919361,-0.2575
-0.15710609211243698,-0.15686056521362937,-0.1572371694242335,-0.14650057331939448
-0.15631561263995625,-0.15650364384241072,-0.1564706744137019,-0.14773067092815093
-0.15142032263866814,-0.15802390602819766,-0.15820611136430596,-0.15748376760163058
-0.25,-0.15785703393228898,-0.281823902130127,-0.265849609375
-0.1596696766776352,-0.1596993655698754,-0.15980327238255096,-0.1596112520860836
-0.1597409392052162,-0.15969102698735888,-0.15984308401218644,-0.15984575166460532
-0.1598115445724691,-0.1598721756034156,-0.1599073246038028,-0.15989092966568327
-0.15990810833411923,-0.15993621550163892,-0.15994870703995495,-0.15993338115969852
-0.159962947550501,-0.15996687434938858,-0.159969485984709,-0.1599566016168469
-0.15997243791139115,-0.15997666785950834,-0.1599808863592787,-0.15997928257970628
-0.15997574058563083,-0.15996914811504184,-0.15997258141573095,-0.1599819615947361
-0.15995832049829242,-0.16536711017262834,-0.1679078970738372,-0.1656440216209917
-0.17035626774269969,-0.28673427523637657,-0.26980468750000003,-0.25
0.0,0.0,0.0,0.0
-0.2575,-0.270859375,-0.15541848174682973,-0.25
-0.1585755086487946,-0.1585660401844578,-0.1585426426722397,-0.15422650229051207
-0.15857863147664175,-0.15844218108004907,-0.15852126236692693,-0.15357360537571352
-0.15678893195498697,-0.15912056064468916,-0.15895114929307952,-0.15880415074213425
-0.15907824524280145,-0.15950259323851054,-0.1594392869198643,-0.15915293151596405
-0.15949175459373735,-0.15968871619445654,-0.15964881595893743,-0.15964678984639266
-0.15980626051740066,-0.15978687257807603,-0.15982224321446442,-0.15970419223752863
-0.15985474634122201,-0.1598469016798978,-0.1598928999983323,-0.15987998893078556
-0.15993682853436955,-0.15990967287926866,-0.15994581568000227,-0.1599248896026223
-0.15995426166351107,-0.15995749554349167,-0.15997117967558117,-0.15996610386713
-0.1599731240553987,-0.15997732993915764,-0.15997898957034762,-0.15997166313910108
-0.15996923271043034,-0.15995514244150888,-0.1599506193250661,-0.15996617239514385
-0.15994884834204934,-0.15989664422536773,-0.15994031430009847,-0.15990897590902334
-0.1631318649271164,-0.1598037746571973,-0.16891136866181217,-0.16432598869774934
-0.25,-0.15917406108751941,-0.265849609375,-0.275078125
-0.15964823380189108,-0.15953245588185827,-0.15948813789572938,-0.1585628362133773
-0.15920374062480613,-0.15936990965357326,-0.15891445363094697,-0.15800488188310496
-0.15940521839962987,-0.15927947974306272,-0.15936397998941015,-0.15784931415927736
-0.1592054856451252,-0.15919271994637763,-0.15947851086500325,-0.15802625148071422
-0.15912913377868854,-0.1596491880803017,-0.1596071996610605,-0.15934746483632278
-0.15972183412447855,-0.15978547456568015,-0.15972382536542185,-0.15978205213148558
-0.15980300552877652,-0.15987866230426268,-0.1598526402463263,-0.1598514487656885
-0.1598983116519711,-0.15990527458042691,-0.1599242989564995,-0.15989692371150785
-0.15992615038298172,-0.15994874414870391,-0.15995270126837163,-0.15995055358696034
-0.1599637394756083,-0.15996777127371803,-0.1599734067093578,-0.15996327438809893
-0.15997676122106114,-0.15997460284248263,-0.159979644601155,-0.1599749283716978
-0.15996314627958064,-0.15994646910362956,-0.1599506537252422,-0.15996085499845544
-0.15995007746087445,-0.15991255087267292,-0.15993114800913244,-0.15992856458625523
-0.15991785319462154,-0.15984463505167548,-0.15979474268216218,-0.1598769042867877
-0.15983366181867703,-0.15983064446254358,-0.15979627342127062,-0.1595708292842976
-0.15963753070491665,-0.15967478181769426,-0.15950295310359602,-0.15961730095781826
-0.1596301022573421,-0.15963227882055703,-0.15953028366874178,-0.15875788804049207
-0.15858586119870047,-0.1595168687759318,-0.15959304364381632,-0.1594488675246938
-0.1594032842567685,-0.15970051845646221,-0.15945033060546449,-0.15937160294160008
-0.1596232469422291,-0.15972965262789823,-0.15973112612104798,-0.1594715774839634
-0.1597362459513439,-0.15977696792142376,-0.1598370459523357,-0.15980610090943503
-0.15985248083876957,-0.15987289365190138,-0.15988061886035004,-0.15986176230099458
-0.15991287095874282,-0.1599296622600269,-0.15993111664398357,-0.15988893653911435
-0.15994040250486802,-0.15996159149963424,-0.15995354039649617,-0.1599627021076528
-0.1599639516991062,-0.15996355790825464,-0.15997699937350252,-0.15997125390413441
-0.15997784596275277,-0.15998349561674416,-0.15998008991444665,-0.1599796563759175
-0.15996409118312618,-0.15995740929795127,-0.15995929241202683,-0.15996125610197942
-0.15994383367246248,-0.1599488868790813,-0.15992067250715503,-0.15993343194728224
-0.15990248177869565,-0.1599001766754825,-0.1598652046085403,-0.15990953169925914
-0.15985762601380488,-0.15987014105716976,-0.15975596996495453,-0.15986852727385892
-0.15968037310173822,-0.15976431354563211,-0.1596500087706937,-0.15964557817574815
-0.15969355465055904,-0.15970887608512802,-0.15964519606578545,-0.1596854589379001
-0.15961951087426626,-0.15970687201909117,-0.15954088504036487,-0.159673142351821
-0.1596287145898657,-0.15963700905425776,-0.15955191432154564,-0.15962547157191503
-0.15970070900480457,-0.15971608202739696,-0.1597418242024678,-0.159748768644222
-0.15979042507427818,-0.15983086409385258,-0.15984705104764696,-0.1597988095662546
-0.15987282271643485,-0.159894853417334,-0.15990692139735666,-0.15987020843073368
-0.1599190895074234,-0.15991574842403383,-0.1599491133040401,-0.15992046326765513
-0.15995013144983325,-0.1599520270507693,-0.15996920514937785,-0.15995151933618154
-0.15996694662219985,-0.15997069931258937,-0.1599794008698584,-0.15997330193759748
-0.15998333802754786,-0.1599826725093543,-0.15998487857240332,-0.1599820323446131
