0,1,2,3
-0.07999999999995122,-0.07999999999997266,-0.07999999999995641,-0.07999999999995974
-0.0799999999999725,-0.0799999999999779,-0.07999999999996926,-0.07999999999997344
-0.0799999999999911,-0.07999999999999047,-0.07999999999999467,-0.07999999999999614
-0.0799999999999988,-0.07999999999999728,-0.0799999999999981,-0.07999999999999588
-0.07999999999999874,-0.07999999999999866,-0.07999999999999509,-0.0799999999999978
-0.07999999999999166,-0.07999999999999452,-0.07999999999998071,-0.07999999999999481
-0.07999999999999254,-0.07999999999998514,-0.07999999999996844,-0.07999999999996965
-0.07999999999987358,-0.07999999999987906,-0.07999999999992838,-0.07999999999976151
-0.07999999999988408,-0.07999999999971397,-0.07999999999971785,-0.07999999999970286
-0.07999999999949514,-0.07999999999860773,-0.0799999999998413,-0.07999999999969243
-0.07999999999573942,-0.7667628479003906,-0.7603125,-0.7647356559206275
0.0,0.0,0.0,0.0
-0.75,-0.76626708984375,-0.07999999999980877,-0.75
-0.07999999999966174,-0.07999999999966508,-0.07999999999985416,-0.07999999999992775
-0.07999999999994396,-0.07999999999991389,-0.07999999999995686,-0.07999999999995476
-0.07999999999991007,-0.07999999999994571,-0.0799999999999548,-0.0799999999999436
-0.07999999999993102,-0.07999999999996904,-0.07999999999998272,-0.07999999999995264
-0.7667472700743224,-0.7639086914062501,-0.7665532074722894,-0.07999999999999825
-0.7575000000000001,-0.7637109375,-0.7575000000000001,-0.07999999999999877
-0.75,-0.759375,-0.75,-0.07999999999999884
-0.7643899275249624,-0.759375,-0.75,-0.07999999999999619
-0.75,-0.75,-0.75984375,-0.07999999999997104
-0.75,-0.7675994953755614,-0.7575000000000001,-0.07999999999982503
-0.75,-0.7647965756055771,-0.75,-0.07999999999974414
-0.07999999999979295,-0.07999999999969602,-0.07999999999921893,-0.0799999999996445
-0.07999999999921562,-0.07999999998968971,-0.07999999999097615,-0.07999999999841585
-0.76412109375,-0.07999999999590472,-0.75,-0.7575000000000001
-0.0799999999988443,-0.07999999999814782,-0.0799999999997798,-0.07999999999958095
-0.07999999999922099,-0.07999999999933857,-0.07999999999987104,-0.07999999999928392
-0.07999999999973073,-0.07999999999988841,-0.07999999999973076,-0.07999999999994954
-0.07999999999983692,-0.07999999999977787,-0.07999999999949436,-0.0799999999998181
-0.07999999999973166,-0.759375,-0.75,-0.7693586009520934
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.7668473110191015,-0.75,-0.07999999995423861,-0.75
-0.07999999999814347,-0.07999999999841458,-0.07999999997318985,-0.07999999999937804
-0.07999999998920543,-0.07999999999707377,-0.07999999999845953,-0.07999999999893564
-0.07999999999789384,-0.07999999999536578,-0.07999999999894654,-0.07999999999832427
-0.07999999999794347,-0.0799999999996285,-0.07999999999861775,-0.07999999999968069
-0.07999999999974003,-0.07999999999936358,-0.07999999999940445,-0.07999999999982318
-0.07999999999910301,-0.0799999999991872,-0.07999999999869611,-0.0799999999997468
-0.0799999999993788,-0.7649809818941368,-0.7648935828336239,-0.7679189854034119
0.0,0.0,0.0,0.0
-0.9999605574918086,-0.836894345951926,-0.9999514183843085,-0.9999476155794627
-0.7719379985332488,-0.07529172268647161,-0.7650118446350098,-0.75
-0.75,0.33335447583848943,-0.7030442022037791,-0.5322770951097695
0.0,0.0,0.0,0.0
4.644236493873555,-0.9977331874276847,-0.9966566830419689,-0.9985580265522173
0.0,0.0,0.0,0.0
-0.7681114347909598,-0.7667083779349924,-0.07999999995058212,-0.7603125
-0.07999999995460455,-0.07999999993224319,-0.07999999975281419,-0.07999999996369063
-0.07999999990637781,-0.07999999990693318,-0.07999999999655218,-0.07999999999616506
-0.07999999999736422,-0.07999999999892071,-0.07999999999880472,-0.07999999999750984
-0.07999999999812836,-0.07999999999875997,-0.07999999999941218,-0.07999999999799573
