,x,y,target
0,35.53353500366211,11.123100280761719,5.0
1,-14.40251350402832,16.06374740600586,6.0
2,-17.824174880981445,15.49181842803955,6.0
3,-11.559313774108887,-0.404095321893692,7.0
4,12.178622245788574,-0.545767605304718,6.0
5,-24.355409622192383,-17.165624618530273,6.0
6,-14.271522521972656,-28.694198608398438,6.0
7,23.58095359802246,26.97078514099121,5.0
8,23.086706161499023,-16.118974685668945,3.0
9,-2.2848072052001953,-15.16448974609375,5.0
10,-17.92575454711914,-21.22920799255371,6.0
11,-32.366573333740234,-18.412261962890625,6.0
12,22.216106414794922,-18.16192626953125,5.0
13,-22.80084991455078,14.667525291442871,6.0
14,18.0107364654541,-8.440823554992676,5.0
15,27.903539657592773,-16.03602409362793,5.0
16,-15.947574615478516,16.83327293395996,5.0
17,3.5805978775024414,-2.558281183242798,6.0
18,-3.2990992069244385,-9.499990463256836,5.0
19,-9.610224723815918,-37.41579055786133,4.0
20,-7.214641571044922,8.894850730895996,4.0
21,15.436248779296875,5.9430155754089355,7.0
22,-11.82223129272461,20.264060974121094,5.0
23,-17.350065231323242,22.599109649658203,5.0
24,7.964606761932373,11.394842147827148,5.0
25,18.84345245361328,21.69977378845215,6.0
26,4.759842872619629,14.455737113952637,5.0
27,-3.942445755004883,-13.738829612731934,6.0
28,-4.167907238006592,26.211780548095703,8.0
29,-17.5199031829834,16.4870548248291,6.0
30,-8.888962745666504,-6.4324212074279785,6.0
31,23.889610290527344,15.48013687133789,6.0
32,16.024696350097656,-17.375808715820312,6.0
33,38.58461380004883,15.024518013000488,5.0
34,-12.082854270935059,-36.623294830322266,6.0
35,4.201016902923584,-21.448753356933594,6.0
36,-15.529938697814941,-32.55638122558594,7.0
37,-7.704821586608887,19.409440994262695,6.0
38,-18.355045318603516,12.73532485961914,6.0
39,-18.45279312133789,18.682382583618164,5.0
40,-15.9318265914917,19.670324325561523,5.0
41,11.860818862915039,4.671927452087402,5.0
42,-12.917359352111816,21.186243057250977,6.0
43,-16.96896743774414,-31.728273391723633,6.0
44,-4.3276567459106445,16.63208770751953,6.0
45,19.933616638183594,8.04374885559082,8.0
46,-15.33586597442627,-31.486068725585938,6.0
47,-5.997771263122559,22.377906799316406,4.0
48,1.186937928199768,7.6278533935546875,6.0
49,18.23983383178711,12.857796669006348,6.0
